106	-0.0933078	1.0441831	-0.1181906	-0.1607980	0.1360442
107	0.0686046	0.0623673	-0.1443902	-0.0117145	0.9528343
108	1.2492504	-0.1472935	0.0860219	-0.1463296	-0.1101424
109	1.2192939	0.0182328	0.0393918	-0.0581674	0.0224999
110	0.0925680	0.0784695	-0.0363865	1.0459033	0.0495544
111	-0.0111748	0.1111185	0.0998340	1.0558066	0.0792952
112	-0.1876323	-0.0924035	1.0151238	-0.0551467	0.0441666
113	1.1465247	-0.0151640	-0.0120161	-0.1982627	0.1330903
114	-0.0697189	-0.0410472	-0.0257651	-0.1273629	1.0800590
115	-0.1887831	0.1316069	-0.0225215	-0.0899242	0.9620913
116	0.1375168	-0.0694474	-0.0053916	1.1759658	-0.1705950
117	-0.0588633	-0.0092569	0.0145714	1.1853839	0.1018839
118	0.0124479	0.0106012	-0.1380594	0.0128056	0.9976059
119	-0.0064390	0.1532268	0.9385860	-0.0088972	0.0458555
120	-0.0184998	0.8470757	0.0105865	0.0532508	-0.1234360
121	1.1664308	-0.0427877	-0.0236302	-0.1326303	0.1187952
122	-0.0437616	0.0885357	0.9668529	-0.0530648	0.0432705
123	1.0849759	-0.1789158	-0.0051223	-0.0314689	0.0899364
124	0.9358624	-0.0156305	-0.0135890	0.1590694	-0.1372133
125	-0.0366566	-0.1949269	0.1239323	0.0999369	0.9337550
126	-0.0944359	0.0428325	0.0112842	0.9766120	-0.0976863
127	0.0754318	0.0058030	1.0545733	0.1394693	0.0376697
128	0.0765340	1.0142108	0.1381143	-0.1185753	0.1463476
129	0.9890559	0.0157286	0.0955471	0.0018595	0.1199879
130	0.1695825	0.1574388	0.1128656	-0.1326981	1.0982228
131	0.9184329	-0.2219944	0.0121749	0.0086316	0.0452977
132	-0.1130441	0.1447333	0.0829621	-0.0353829	0.9154521
133	-0.1066088	-0.0830315	-0.1758088	0.9450257	-0.0146311
134	1.0619049	0.0278735	0.0085143	0.0346211	0.0063565
135	0.0501708	-0.0573707	-0.0075570	-0.1457084	1.1807021
136	0.0758075	0.9267673	0.0640703	0.1076581	0.2821541
137	-0.0440291	-0.1366721	1.1795355	0.0575022	0.0152066
138	-0.0904211	0.1324445	0.2617833	-0.0766874	0.9084032
139	-0.1178706	0.0471353	-0.0757554	0.0748518	1.0101208
140	0.1419502	-0.1521144	0.0168031	0.9908198	0.0460434
141	0.0219937	-0.0967307	1.0305287	-0.0255137	-0.1104315
142	0.0770697	0.9541053	-0.2023296	-0.0353961	-0.0745547
143	-0.0526988	0.8714334	-0.1298176	0.2668696	-0.1721424
144	1.0698733	0.0520505	-0.1422636	0.1308098	0.0465853
145	-0.0466265	1.0916011	-0.0387167	-0.0300170	0.0856616
146	-0.0256904	1.0001408	-0.0992507	-0.2371137	0.0266023
147	-0.0368968	0.1608663	1.0035633	0.0599022	-0.0164438
148	0.0256737	-0.1312412	-0.1231316	1.0332604	0.0232027
149	0.3427634	-0.0297651	1.0602819	-0.0499335	0.0227866
150	1.0956327	0.0313901	-0.1863222	-0.0056656	-0.0822844
151	1.1217611	-0.0864178	-0.1106622	0.0420842	-0.0076284
152	0.0105905	-0.0253760	-0.0617500	1.0162900	-0.0207044
153	0.0065916	-0.1770668	-0.1140699	1.0237698	-0.0709797
154	0.0047936	0.8832868	-0.0273146	0.1390409	-0.0029521
155	1.1539087	-0.0064604	-0.1681936	0.2474713	0.0828738
156	0.9909524	0.1803936	0.2547189	0.0623498	-0.0467744
157	-0.0631375	1.2566663	0.0110721	-0.1824549	0.0044878
158	0.0583930	1.0805116	-0.2212265	0.1947634	-0.1569782
159	-0.0867909	-0.0684024	-0.1976369	0.0009209	0.9575185
160	1.1031287	0.0236926	-0.0076789	-0.0396513	0.1083677
161	0.1218050	0.0539770	0.0710690	1.0566507	-0.1390736
162	-0.0403625	1.0874360	0.1394026	0.0602255	-0.1465809
163	-0.2359354	0.1183196	0.0525195	-0.0150907	1.1061816
164	0.0308840	1.1709094	0.0253641	0.0430640	0.0680568
165	-0.0131435	-0.0651172	0.0716628	-0.2356288	0.9880052
166	-0.0451597	1.0262497	0.1802028	-0.0509902	-0.0606525
167	-0.0091845	-0.1663574	0.0297718	0.0230729	1.0251610
168	0.0482937	-0.0253128	-0.0316993	0.1030583	1.1181839
169	0.0785787	-0.1122661	0.1041760	0.1797236	1.0686067
170	-0.1729956	0.1252657	-0.0936566	-0.1103958	0.9267543
171	-0.0045655	0.0166485	-0.1346258	1.0816290	0.0458686
172	0.0630245	0.1573282	0.0193031	0.9632431	0.0760379
173	-0.0651053	0.0963743	0.0745081	0.8278945	-0.0769204
174	0.1132905	-0.0230449	0.7371019	0.1250713	-0.0337535
175	0.0328481	0.1859092	0.0695826	0.1240531	0.8896337
176	0.0211225	-0.1988821	0.0709605	-0.0572930	0.9427227
177	1.1044984	0.0830339	0.0070683	0.2023288	-0.0931716
178	0.8286880	-0.1745800	-0.0196263	-0.1583108	-0.0523080
179	0.0801482	0.0136556	0.0172415	0.8084300	-0.1206406
180	-0.0896647	0.8961623	0.0935613	-0.0384950	0.0937872
181	0.1041425	1.0830259	0.0788881	-0.0790982	-0.0366184
182	-0.0072574	-0.1322006	0.1519086	-0.0038619	1.0091636
183	1.0791076	-0.3225910	-0.1098744	-0.0555227	-0.0008689
184	0.0617407	0.0009065	0.9991640	0.1265880	-0.0403971
185	-0.0451397	1.0516213	0.1827097	-0.0341964	-0.2218303
186	1.0517145	0.0182414	0.0845252	0.1059425	0.0583572
187	-0.0331551	0.0501137	-0.0072676	-0.0121451	0.9316382
188	1.1775997	-0.2600303	-0.0870010	-0.1726912	0.1639742
189	0.0108382	0.0994873	-0.0044712	0.8253105	0.0325018
190	0.1267418	-0.0205571	0.8003698	-0.0143252	0.1263303
191	0.0453472	0.0210668	-0.0909201	1.0043786	-0.1416834
192	-0.1678679	-0.0392728	1.1030056	-0.0097620	0.0691247
193	-0.0024798	-0.1712992	0.0806679	0.1367296	1.1407334
194	1.0833209	-0.0270026	0.0081445	-0.0647973	0.0035404
195	-0.0120663	-0.1631337	-0.0581201	1.1866861	-0.0262800
196	0.9286539	0.1448221	-0.0583384	-0.0541415	0.0106664
197	-0.0893941	-0.1261706	-0.0087069	-0.0186363	1.0375804
198	-0.2246433	-0.1427110	-0.0867335	1.0153335	0.0332272
199	-0.0098217	1.0095129	0.0060040	-0.2995945	0.0441116
200	-0.0403017	-0.1935410	-0.0257879	0.0742305	0.9979580
201	-0.2002667	0.0205622	-0.0351737	-0.1556688	1.1391065
202	0.0429872	-0.1851740	0.0053008	0.9068007	-0.1639969
203	-0.0789739	1.0448360	-0.0554618	0.1008707	-0.0053955
204	0.0953115	0.8692425	-0.0579888	-0.0599801	0.0716676
205	1.0733105	0.0642316	-0.1894373	0.1053651	0.0484052
206	0.1498353	-0.1012916	0.9603201	-0.1073061	0.0026449
207	0.0233210	0.1129725	-0.0361930	0.0681308	0.9070497
208	-0.0431902	0.9556850	0.1287083	-0.1216993	-0.1108531
209	0.1685365	0.0616693	0.1395246	0.9327758	-0.1060461
210	-0.0591716	-0.0724172	0.9846172	0.1225850	-0.0241582
211	0.1361163	-0.2782937	-0.1914625	-0.0669048	1.0296543
212	-0.1082196	0.9712694	-0.0539967	0.0418541	0.0196164
213	0.0356394	0.9908375	0.1357685	-0.0981546	0.0717765
214	0.8683858	-0.0962834	0.2269261	-0.0795621	0.0155774
215	-0.0643465	0.1558347	-0.0910421	0.1433852	1.0276870
216	-0.1302961	-0.0268611	1.0770286	0.0951327	-0.0144532
217	-0.0798381	0.8535778	0.0073356	-0.0287643	0.1004042
218	1.2488595	-0.1746043	-0.0479469	0.1693248	0.0259178
219	0.1087350	0.2042119	1.0540648	0.1045353	-0.0396331
220	0.0649601	-0.0705441	-0.0393121	1.1156478	-0.0532300
221	0.9724898	-0.0288551	-0.3146510	-0.0152675	-0.0152227
222	0.0613341	0.0752870	0.9567419	0.0255606	0.0116840
223	1.1098465	-0.1116601	-0.0012675	-0.1004601	0.0001646
224	-0.0715457	0.1200396	-0.1919008	1.2184675	-0.0157834
225	-0.0998054	0.0350279	1.1245819	0.0172007	-0.0818548
226	-0.0757010	0.9335809	-0.0176809	-0.0138836	-0.2446361
227	0.0313779	0.0199675	1.0405408	0.0766918	-0.1542122
228	-0.0179253	0.0748318	-0.1105017	1.0428802	0.1185272
229	1.0620335	0.0788065	0.1532075	-0.0700733	0.0374512
230	-0.1738505	0.8496305	0.0248677	-0.0931661	0.1070876
231	0.1181646	-0.1110073	1.0542863	0.1274448	-0.0182599
232	-0.1177166	-0.0273083	0.0712787	0.9463401	0.1164370
233	0.0639629	0.0002751	1.0640733	-0.0548055	-0.1663323
234	-0.0273615	0.0262221	-0.0807385	0.2343388	0.8897852
235	0.0738697	-0.1421036	-0.0273515	0.9643986	0.0483108
236	1.1996408	0.1147099	-0.0217281	-0.0078865	-0.1044156
237	-0.0417978	0.1507240	0.9144847	0.0130291	-0.1346537
238	-0.1180685	0.9221318	0.1254511	0.1040257	0.0284414
239	0.0030450	0.0772845	-0.2181598	0.8731068	-0.1235030
240	0.0168571	0.0235348	0.0604621	-0.0034177	0.9498854
241	1.1502726	0.0392091	-0.2104922	-0.1432184	-0.1100169
242	0.0343810	-0.0914432	1.0146587	0.0122864	0.0240683
243	-0.0272039	0.0492960	-0.0411268	0.1083377	1.0796014
244	-0.0071698	0.0930548	1.1260847	0.0492482	-0.0943540
245	0.1047961	0.1829704	0.0890968	1.0680620	0.0805381
246	0.0223536	0.9149930	0.0540839	0.1335212	0.0822576
247	1.0704814	0.0351376	0.0119098	0.1249871	0.1183516
248	0.0782281	-0.0618359	0.0717029	0.0163111	0.9310625
249	1.2108511	0.1043586	0.1360976	-0.0196780	0.1065412
250	1.2642117	-0.1471526	0.0143223	-0.0116029	0.1312405
251	-0.1329085	1.2087337	-0.0282830	0.0082841	-0.1573687
252	-0.0865957	0.0827797	0.1156229	0.8202104	0.0244828
253	0.1186595	-0.1310126	0.0139491	0.1430354	1.0376875
254	0.0143490	-0.0015825	-0.1085742	0.9493967	-0.0146932
255	0.1142506	0.0213505	-0.0015625	0.1155568	0.9530535
256	-0.1675794	0.8369024	0.1198972	-0.0210278	0.0898807
257	-0.0572605	-0.0215753	-0.0941615	0.0026282	0.9415706
258	0.0585292	1.0164773	-0.2180376	-0.0899472	-0.0986466
259	0.9347083	0.0508038	-0.1242037	-0.0571480	-0.0394856
260	1.1803431	0.0438379	-0.0327591	-0.0323640	-0.0660732
261	-0.0360593	0.0507667	-0.0384571	0.9756134	0.0554926
262	0.0595099	0.7937011	0.0697969	-0.0786895	-0.1796795
263	0.1056101	-0.0898888	0.9727644	0.1427523	0.0970484
264	-0.0407165	0.0788310	0.0044292	1.0545601	0.0991366
265	0.1255878	0.9696325	-0.0616049	-0.0537231	-0.1049381
266	-0.1557587	-0.0098147	-0.1897430	0.0969254	1.0002984
267	0.0082150	-0.0417558	0.8944377	-0.0732900	0.0595725
268	0.9486004	-0.0192219	0.0019392	-0.1506784	-0.0283383
269	-0.0323571	-0.0291396	-0.0351297	1.0696652	0.0476110
270	0.0327968	0.9708546	-0.0189274	-0.0405021	-0.0475900
271	0.1375551	0.0375856	0.1155963	0.0033219	1.1359510
272	-0.0856552	-0.0017275	0.1149254	0.0678417	0.8859245
273	0.0046847	-0.0764909	-0.0383187	1.0260139	-0.0307927
274	0.0267748	-0.0553928	-0.1003554	-0.0941721	1.0355727
275	0.0336486	0.9922668	0.0421132	0.0876200	0.1480616
276	0.0774521	-0.0307119	-0.0053274	0.9515290	-0.0577405
277	0.1153900	-0.0906474	1.4302011	-0.2153009	0.2699332
278	0.0783723	-0.1025180	1.0843748	-0.0384837	0.0652646
279	0.1302584	0.1320840	0.0697613	0.1003510	1.0091142
280	0.9952074	0.0365213	-0.0373353	-0.1185007	0.1544675
281	1.1077822	-0.1010474	0.1060997	-0.0970661	-0.0205662
282	0.9362864	0.0778395	0.1458974	0.1167523	-0.0935762
283	0.0376115	0.0909727	-0.1521459	1.0519736	-0.1532630
284	0.0924140	-0.3012177	0.1066874	1.0205911	0.0687278
285	0.9190567	-0.0148578	-0.0664578	-0.0122957	-0.2135432
286	-0.0675159	0.0304917	-0.0544607	0.9361554	0.0844718
287	1.1862791	0.0521461	0.0484216	0.1296625	-0.2106757
288	1.0375617	0.0340201	0.0362466	-0.0424415	0.2771352
289	1.0796964	0.0096860	0.1432764	-0.0474031	0.1419208
290	0.0648697	0.0828520	-0.0515141	0.9323919	0.0272525
291	0.0245829	-0.0526188	0.0486097	-0.0288051	1.0435477
292	1.1009997	-0.2489411	0.0216179	-0.1582536	0.0419964
293	-0.0994517	-0.1225777	0.1046810	1.0555410	-0.0597587
294	0.0457856	0.0648349	1.0767277	-0.1500051	-0.0095050
295	0.0007273	0.0750273	0.9718200	0.0480868	0.0107744
296	1.2082399	-0.0642531	-0.0417781	0.1298906	-0.1324572
297	-0.0122995	0.0363027	0.0745908	-0.0831318	1.0573955
298	0.0567758	-0.1422197	0.2183049	0.0624895	1.0183695
299	0.9215269	0.2061026	0.0251016	-0.0714696	0.1630043
300	-0.0390561	1.1122101	-0.0104040	-0.0109023	-0.0524395
301	0.0356032	0.0426701	-0.0486743	-0.0198101	0.9985190
302	-0.0499596	0.0196108	0.0509874	0.8995264	0.0889458
303	0.0495260	0.9228171	0.1798534	0.1927519	-0.1474520
304	-0.0210646	-0.0395006	0.8195950	-0.1598907	0.1575482
305	0.0543104	0.9665428	-0.1512081	0.1292410	-0.2306262
306	0.1270609	-0.0371520	1.2882229	-0.0863215	0.0350163
307	0.9492901	0.0129770	0.0628536	-0.0736748	0.0859401
308	0.0610986	0.0677550	0.9848636	-0.0728455	0.0402292
309	0.9159304	-0.0392766	-0.2333840	-0.2071152	0.0326095
310	-0.0073759	0.9884849	0.1013716	0.0847095	0.0155078
311	-0.0563164	0.1075708	1.0657288	0.0224902	0.0618144
312	-0.1669594	0.1119778	1.1068596	0.0726135	-0.0567011
313	0.0378089	-0.0665353	-0.0454219	1.0395504	0.0313980
314	0.0916692	0.0234191	1.1530177	0.0080444	0.1272514
315	-0.2779584	0.0223244	1.0690739	-0.0256942	0.0458892
316	0.0246347	-0.0546384	0.1385772	0.9742608	-0.0319349
317	1.0197454	-0.0444948	-0.0340662	0.0412894	-0.0079554
318	0.0247245	1.1177794	-0.1040774	0.1679954	0.0618443
319	-0.0147370	-0.1228570	-0.0712363	-0.0933662	1.1016776
320	1.0732909	0.1943189	0.0363479	0.0861766	0.1628055
321	0.1857427	0.0914891	0.1072131	-0.0760931	1.0473691
322	0.1918920	0.8432254	-0.0331495	0.0605826	0.1494686
323	-0.1022585	0.0506771	-0.1164725	0.8830212	0.0165299
324	0.0530166	0.0769890	0.9918336	-0.1003402	-0.0991148
325	-0.1426557	0.9394162	0.1391134	-0.1357493	0.0879970
326	0.9373736	-0.2897654	-0.0181871	-0.0755539	0.0075563
327	1.1511354	-0.0347116	0.0596864	0.1374531	-0.0073295
328	-0.1293393	-0.0904114	1.1365405	-0.1078780	0.0010482
329	-0.0647315	-0.0415860	0.8791348	-0.1096871	0.0559589
330	-0.0187162	0.9733946	-0.0407143	-0.0610076	0.0637236
331	0.0004034	-0.0835882	-0.1489967	0.9746435	-0.1565087
332	0.0348218	-0.0507621	1.0406393	0.0710416	-0.0664632
333	0.0382723	0.1069614	0.0855628	0.9898219	0.0266474
334	-0.0494508	-0.0709654	0.0703028	1.2159543	0.0409092
335	-0.1021054	0.0193062	0.9988295	-0.1152932	0.0188284
336	-0.0479433	0.0319416	0.0844436	-0.0022725	0.9657144
337	1.0889841	0.0597656	0.3167746	0.2037763	0.1032276
338	0.1020016	0.1363145	-0.0336153	-0.0181879	1.1173991
339	-0.0474388	0.0916993	1.2658380	-0.0105615	-0.0311279
340	-0.0105447	0.0229565	-0.0948861	1.0012614	-0.0537830
341	1.2291134	-0.0701827	0.0759905	0.1559860	0.0513836
342	-0.0682573	0.0616413	0.8354527	-0.0610222	0.2208670
343	0.9356882	0.2194055	0.0350530	-0.0626314	0.1396728
344	-0.0149952	1.0522875	-0.1460638	-0.1255696	0.0760762
345	-0.0174086	0.0867341	0.1866565	-0.0166839	0.7957737
346	0.0375362	-0.0402554	0.0836047	-0.0141657	1.0167502
347	-0.1666899	-0.0037731	-0.0615834	1.1956914	0.0357552
348	-0.0616202	-0.0221530	-0.0985476	0.9748905	0.0625363
349	1.1224308	0.0235568	0.1357104	-0.2859441	-0.0447179
350	-0.1147828	0.1213308	1.1279735	0.0314025	0.1363279
351	0.2374581	0.0749332	-0.1594739	0.0571654	0.9787444
352	-0.0421632	-0.2303018	-0.0608866	0.1074673	0.9598967
353	-0.0745955	0.0396028	1.0209531	-0.0247329	0.0466649
354	0.0974060	-0.0343097	1.0566569	0.0364108	0.0718027
355	0.9966707	-0.1113035	0.0900147	-0.1365566	-0.0230183
356	0.0818529	1.2241960	0.1349292	-0.1487777	-0.0371465
357	0.1287198	0.1453254	-0.0341735	1.1642327	-0.1606490
358	1.0793047	0.0288472	-0.0324455	-0.0114707	0.1124635
359	0.0347820	-0.0214900	-0.0620621	0.0982195	0.9036409
360	-0.0573277	-0.0337663	-0.0158936	1.0497839	0.1030352
361	1.1591666	-0.1331335	0.0707696	-0.0811449	0.0416932
362	0.0127533	0.0576650	0.0472650	0.1715416	1.0365087
363	1.0771750	0.0392343	-0.0287634	-0.0395998	-0.0635902
364	0.1857799	-0.0195227	0.9772706	-0.1117382	-0.1190474
365	-0.1289970	0.1049350	-0.2248781	1.0611712	0.0615945
366	0.9221858	-0.0957308	0.0861049	-0.0251484	-0.2641480
367	0.0808607	-0.0055453	0.0329037	1.0140707	-0.0581411
368	-0.0780854	-0.1783556	0.1662759	0.0701862	0.9882351
369	-0.0719572	0.1869970	0.0530229	1.1110929	-0.0353182
370	1.1386461	0.0309812	-0.1231483	-0.1741556	-0.1874297
371	-0.0509740	-0.0662047	-0.0502536	1.1171184	0.0560472
372	0.1614672	0.0867008	-0.1670053	-0.1661511	1.0527053
373	-0.0902199	-0.0774601	0.0941549	-0.0805443	0.9869563
374	-0.0839721	-0.1260702	0.1931866	-0.0228901	0.8949688
375	0.0285065	0.0914695	-0.0174040	0.0782486	1.1238289
376	0.9978585	0.1024102	-0.0418449	0.0163214	0.0592167
377	0.0186471	-0.1428852	-0.0235876	0.8348248	-0.1070758
378	0.1822419	-0.1447371	-0.1996375	-0.0208787	1.1752039
379	0.0195791	-0.1283377	0.8656506	0.0641227	0.1019469
380	-0.0746381	-0.1657622	0.0358895	1.0356319	-0.1598979
381	0.0011854	-0.3886507	-0.0695104	0.9734538	-0.0313195
382	1.0025132	-0.0093054	-0.2402355	-0.1466008	0.1648166
383	0.0521094	0.8969946	-0.0171863	0.0742331	-0.0300186
384	0.0125146	-0.0303499	0.9826056	0.0974522	0.0045221
385	1.0709105	0.0936103	-0.0848743	0.1219926	-0.1459847
386	-0.1115322	-0.0841846	0.9998645	0.0227516	0.0197077
387	0.0162323	0.0063638	0.0862621	1.0805256	0.0333708
388	1.0681347	0.1165403	0.0721476	-0.0136242	0.0040884
389	0.0063540	-0.0790041	0.9282956	-0.1493514	0.1511537
390	-0.1837837	0.7174642	-0.1077268	0.0030819	0.0584960
391	0.1681062	1.0705783	-0.0174874	-0.0986221	-0.1292818
392	-0.0691836	-0.1543320	0.9371100	-0.2171086	-0.0521062
393	0.0065153	0.0359732	1.1804865	0.0492292	0.0241276
394	-0.1076350	1.0937318	0.0608445	0.0706185	-0.0348538
395	0.0200946	0.0096628	0.0470766	0.8751936	0.0103499
396	-0.0435114	-0.1104683	0.0728165	1.0465162	-0.1087052
397	-0.1280692	-0.0588167	0.1126112	1.0273526	-0.0960583
398	0.0941323	0.1363371	0.9798216	-0.0519188	-0.0234224
399	1.0343539	0.0475720	0.1051086	0.0829216	-0.0473040
400	0.0030761	-0.0703303	-0.0277062	-0.0003913	0.9755878
401	0.8924388	0.2123492	0.0740380	0.0728684	-0.0571418
402	-0.1417824	0.1307594	0.8208978	0.0373614	0.0364934
403	0.0766137	-0.0450893	0.9720115	-0.0979636	0.0003819
404	0.1991165	0.0138742	0.2607011	1.1359525	-0.0124490
405	0.1988221	0.0203373	-0.0288061	0.8010052	-0.1811317
406	0.0466030	-0.0080216	-0.0892596	1.0638586	-0.1262483
407	0.8830637	0.2132145	-0.0132771	-0.0507506	0.0068293
408	0.0419564	-0.0304963	-0.0183970	0.9660985	0.1683026
409	0.1569477	0.1210566	-0.0992261	1.0740133	0.2187319
410	-0.1311852	-0.0168072	-0.0161564	0.7915324	0.0900497
411	0.1448809	0.1641345	0.1637872	-0.0607409	0.9637687
412	-0.0492396	0.0930062	0.1314362	1.1041427	0.0427516
